Добрич,Добрич,Добрич,"ОУ  Хр. Смирненски"
Добрич,Добрич,Добрич,"ОУ  Христо Ботев"
Добрич,Добрич,Добрич,"СУ  Димитър Талев"
Добрич,Добрич,Добрич,"СУ  Свети Климент Охридски"
Добрич,Добрич,Добрич,"СУ  Любен Каравелов"
Добрич,Добрич,Добрич,"СУ  П.Р.СЛАВЕЙКОВ"
Добрич,Добрич,Добрич,"СУ  Св. св. Кирил и Методий"
Добрич,Добрич,Добрич,"ПМГ  Иван Вазов"
Добрич,Добрич,Добрич,"ЕГ  Гео Милев"
Добрич,Добрич,Добрич,"ПГ по ТС  М.В.Ломоносов"
Добрич,Добрич,Добрич,ПГВМ
Добрич,Добрич,Добрич,"ФСГ  Васил Левски"
Добрич,Добрич,Добрич,ПГАС
Добрич,Добрич,Добрич,"ПГТ  П. К. Яворов"
Добрич,Добрич,Добрич,"ЧОУ  Мария Монтесори"
Добрич,Добрич,Добрич,"Сдружение  ЧПГТП Райко Цончев"
Добрич,Добрич,Добрич,"ЧСУ  Леонардо да Винчи"
Добрич,Добрич,Добрич,ПГ по ТОЛП
Добрич,Добрич,Добрич,"СУ  Г. Ст. Раковски"
Добрич,Добричка,Батово,"ОУ   ОТЕЦ ПАИСИЙ"
Добрич,Добричка,Божурово,"ОУ  Васил Левски"
Добрич,Добричка,Ведрина,"ОУ  Св.св.Кирил и Методий"
Добрич,Добричка,Дончево,ОУ с.Дончево
Добрич,Добричка,Житница,"ОУ  СТЕФАН КАРАДЖА"
Добрич,Добричка,Карапелит,"СУ  Н. Вапцаров"
Добрич,Добричка,Ловчанци,"ОУ  Неофит Рилски"
Добрич,Добричка,Овчарово,"ОУ  Отец Паисий"
Добрич,Добричка,Победа,"Обединено училище  Д. Войников"
Добрич,Добричка,Смолница,"ОУ Климент Охридски"
Добрич,Добричка,Стефаново,"ОбУ  П.К.Яворов"
Добрич,Добричка,Стожер,"ОУ  Христо Ботев"
Добрич,Добричка,Хитово,"ОУ Васил Левски"
София-област,Долна баня,Долна баня,ПГ Христо Ботев
София-област,Долна баня,Долна баня,"СУ Н.Рилски"
Плевен,Долна Митрополия,Божурица,"ОУ Хр. Ботев"
Плевен,Долна Митрополия,Горна Митрополия,"ОУ Св.Св.Кирил и Методий"
Плевен,Долна Митрополия,Долна Митрополия,"СУ  Васил Априлов"
Плевен,Долна Митрополия,Комарево,"ОУ  Христо Ботев"
Плевен,Долна Митрополия,Крушовене,"ОУ Климент Охридски"
Плевен,Долна Митрополия,Ореховица,"ОУ  Христо Смирненски"
Плевен,Долна Митрополия,Подем,ВУИ Христо Ботев
Плевен,Долна Митрополия,Ставерци,"ОУ Св.Св.Кирил и Методий"
Плевен,Долна Митрополия,Тръстеник,"СУ  Евлоги Георгиев "
Плевен,Долни Дъбник,Горни Дъбник,"ОУ  Св.Св. Кирил и Методий"
Плевен,Долни Дъбник,Градина,"ОУ  Неофит Рилски"
Плевен,Долни Дъбник,Долни Дъбник,"НУ  Св. св. Кирил и Методий"
Плевен,Долни Дъбник,Долни Дъбник,"СУ  Христо Ботев"
Плевен,Долни Дъбник,Долни Дъбник,"ПГСС  Проф. Иван Иванов"
Плевен,Долни Дъбник,Крушовица,"ОУ  Св. св. Кирил и Методий"
Плевен,Долни Дъбник,Петърница,"ОУ  Св. Св. Кирил и Методий"
Плевен,Долни Дъбник,Садовец,"ОУ Христо Ботев"
Варна,Долни чифлик,Венелин,"ОУ  Св.Св.Кирил и Методий"
Варна,Долни чифлик,Голица,"ОУ  Св. Св. Кирил и Методий"
Варна,Долни чифлик,Горен чифлик,"ОУ П.Хилендарски"
Варна,Долни чифлик,Гроздьово,"ОУ  Христо Смирненски"
Варна,Долни чифлик,Долни чифлик,"СУ  В. Левски"
Варна,Долни чифлик,Долни чифлик,"ПГСС  Иван Вл. Мичурин"
Варна,Долни чифлик,Пчелник,"ОУ  Христо Ботев"
Варна,Долни чифлик,Старо Оряхово,"ОУ  Св. св. Кирил и Методий"
Смолян,Доспат,Барутин,"ОУ  Н. Вапцаров"
Смолян,Доспат,Бръщен,"ОУ  Яне Сандански"
Смолян,Доспат,Доспат,"СУ  Димитър Благоев"
Смолян,Доспат,Змеица,"ОУ  Васил Левски"
Смолян,Доспат,Късак,"ОУ  Христо Ботев"
Смолян,Доспат,Любча,"ОУ  Христо Ботев"
Смолян,Доспат,Црънча,"ОУ  Н. Й. Вапцаров"
Смолян,Доспат,Чавдар,"ОУ  В. ЛЕВСКИ"
София-област,Драгоман,Драгоман,"СУ  Христо Ботев"
Габрово,Дряново,Дряново,"СУ  М.Райкович -Дряново"
Габрово,Дряново,Дряново,"ПГИ  РАЧО СТОЯНОВ"
Силистра,Дулово,Дулово,"СУ  Васил Левски"
Силистра,Дулово,Дулово,"ОУ  Христо Смирненски"
Силистра,Дулово,Дулово,ПГООТ
Силистра,Дулово,Окорш,"СУ  Йордан Йовков"
Силистра,Дулово,Паисиево,"СУ  Христо Ботев"
Силистра,Дулово,Поройно,"НУ  Светлина"
Силистра,Дулово,Правда,"ОУ  Св. св. Кирил и Методий"
Силистра,Дулово,Секулово,"ОУ  Св.Св.Кирил и Методий"
Силистра,Дулово,Черник,"ОУ  Св.Св.Кирил и Методий"
Силистра,Дулово,Чернолик,"ОУ  Д-р Петър Берон"
Силистра,Дулово,Яребица,"ОУ  Васил Левски"
Кюстендил,Дупница,Дупница,"ОУ  Св. св. Кирил и Методий"
Кюстендил,Дупница,Дупница,"СЕУ  Св. П. Хилендарски"
Кюстендил,Дупница,Дупница,"ОУ  Н. Рилски"
Кюстендил,Дупница,Дупница,"ОУ  Хр. Павлович"
Кюстендил,Дупница,Дупница,"ОУ Е. Георгиев"
Кюстендил,Дупница,Дупница,"СУ  Св. Кл. Охридски"
Кюстендил,Дупница,Дупница,ПГОСУ
Кюстендил,Дупница,Дупница,ПГT
Кюстендил,Дупница,Дупница,"ПГ  Хр. Ботев"
Кюстендил,Дупница,Дупница,"ПГ  Акад. С. П. Корольов"
Кюстендил,Дупница,Дупница,ПГХВХТ
Кюстендил,Дупница,Крайници,"ОУ Хр.Ботев"
Кюстендил,Дупница,Самораново,"ОУ  Христо Ботев"
Кюстендил,Дупница,Яхиново,"ОУ  Св. Св. Кирил и Методий"
Варна,Дългопол,Дългопол,"СУ  Св.Климент Охридски"
Варна,Дългопол,Дългопол,"НУ  Иван Вазов"
Варна,Дългопол,Лопушна,"ОУ  Митко Палаузов"
Варна,Дългопол,Медовец,"СУ  Назъм Хикмет"
Варна,Дългопол,Партизани,"ОУ  Христо Ботев"
Варна,Дългопол,Поляците,"ОУ Васил Левски "
Варна,Дългопол,Цонево,ЧЕГИЧЕ-Прогрес
Варна,Дългопол,Цонево,"ОбУ  Христо Ботев"
Велико Търново,Елена,Беброво,"ОУ  Христо Ботев"
Велико Търново,Елена,Елена,"НУ  Ил.Макариополски"
Велико Търново,Елена,Елена,СУ „Иван Николов Момчилов“
Велико Търново,Елена,Константин,"ОУ  Отец Паисий"
Велико Търново,Елена,Майско,"ОбУ  Отец Паисий"
София-област,Елин Пелин,Габра,"ОУ  Отец Паисий"
София-област,Елин Пелин,Доганово,"ОУ Св.Св.Кирил и Методий"
София-област,Елин Пелин,Елин Пелин,"СУ  Васил Левски"
София-област,Елин Пелин,Елин Пелин,ПГ по керамика
София-област,Елин Пелин,Елин Пелин,"НУ  Отец Паисий"
София-област,Елин Пелин,Елин Пелин,"НУ  Христо Ботев"
София-област,Елин Пелин,Елин Пелин,"ОУ Стефан Стефанов"
София-област,Елин Пелин,Лесново,"ОУ  Христо Ботев"
София-област,Елин Пелин,Мусачево,"ОУ  Иван Вазов"
София-област,Елин Пелин,Нови хан,"ОУ  Св.св. Кирил и Методий"
София-област,Елин Пелин,Равно поле,"ОУ  Христо Ботев"
Ямбол,Елхово,Бояново,"ОУ  Св. П. Хилендарски"
Ямбол,Елхово,Бояново,"ПГМСС  Ернесто Че Гевара"
Ямбол,Елхово,Гранитово,"ОУ  Хаджи Димитър"
Ямбол,Елхово,Елхово,"ПГ  Свети Климент Охридски"
Ямбол,Елхово,Елхово,"ОУ Св. Св. Кирил и Методий"
Ямбол,Елхово,Елхово,"ОУ  Св. П. Хилендарски"
Ямбол,Елхово,Елхово,"ПГ  Стефан Караджа"
София-област,Етрополе,Етрополе,"СУ  Христо Ясенов"
София-област,Етрополе,Етрополе,"ПГ  Тодор Пеев"
София-област,Етрополе,Етрополе,"ОУ Хр.Ботев -Етрополе"
София-област,Етрополе,Лопян,"ОУ  Хр. Ботев"
София-област,Етрополе,Малки Искър,"ОУ Г. Бенковски"
Разград,Завет,Брестовене,"ОУ  Христо Ботев"
Разград,Завет,Веселец,"ОУ Христо Ботев"
Разград,Завет,Завет,"СУ  Св. Св.Кирил и Методий"
Разград,Завет,Завет,"ПГЗ  Кл. Тимирязев"
Разград,Завет,Острово,"ОУ  Христо Ботев"
Разград,Завет,Сушево,"ОУ  Васил Левски"
Перник,Земен,Земен,"СУ  Св. Св. Кирил и Методий"
Велико Търново,Златарица,Златарица,"СУ  Св.св.Кирил и Методий"
Велико Търново,Златарица,Златарица,"ПГ по МСС  Н.Златарски"
Велико Търново,Златарица,Средно село,"ОУ  Васил Левски"
София-област,Златица,Златица,"ПГ  Златица"
София-област,Златица,Златица,"СУ  Св. Паисий Хилендарски"
Смолян,Златоград,Долен,"ОУ Св.Св.Кирил и Методий"
Смолян,Златоград,Ерма река,"ОУ  В.Левски"
Смолян,Златоград,Златоград,"ОУ   В. Левски  гр.Златоград"
Смолян,Златоград,Златоград,"С У  АНТИМ І"
Смолян,Златоград,Старцево,"СУ   Св. Княз Борис І "
Хасково,Ивайловград,Белополци,"ОУ  Свети Свети Кирил и Методи"
Хасково,Ивайловград,Железино,"ОУ  Св. св. Кирил и Методий"
Хасково,Ивайловград,Ивайловград,"СУ  Христо Ботев"
Хасково,Ивайловград,Свирачи,"ОУ  Св.св.Кирил и Методий"
Русе,Иваново,Иваново,"ОУ   Н.Й.Вапцаров "
Русе,Иваново,Сваленик,"ОУ  Свeти Климент Охридски "
Русе,Иваново,Тръстеник,"ОУ  Васил Левски"
Русе,Иваново,Щръклево,"О У  Христо Ботев"
Плевен,Искър,Долни Луковит,"ОУ  Васил Левски"
Плевен,Искър,Искър,"СУ  Христо Смирненски"
Разград,Исперих,Вазово,"ОУ Н.Й.Вапцаров"
Разград,Исперих,Исперих,"ПГ  В.Левски"
Разград,Исперих,Исперих,"ОУ  В.Априлов"
Разград,Исперих,Исперих,"ОУ Христо Ботев"
Разград,Исперих,Исперих,"ПГ по СС  Хан Аспарух"
Разград,Исперих,Китанчево,"ОУ  Хр.Ботев"
Разград,Исперих,Лудогорци,"ОУ  Хр.Ботев"
Разград,Исперих,Подайва,"ОУ  Отец Паисий"
Разград,Исперих,Тодорово,"ОУ В.Левски"
София-област,Ихтиман,Вакарел,"ОбУ  Христо Смирненски"
София-област,Ихтиман,Ихтиман,"СУ  Христо Ботев"
София-област,Ихтиман,Ихтиман,"ПГ  Васил Левски"
София-област,Ихтиман,Ихтиман,"ОУ Д.Дебелянов"
София-област,Ихтиман,Ихтиман,"ОУ  Св.Св. Кирил и Методий"
Добрич,Каварна,Белгун,"ОУ Св.Св.Кирил и Методий"
Добрич,Каварна,Каварна,"ОУ Й.ЙОВКОВ"
Добрич,Каварна,Каварна,"СУ  Ст. Караджа"
Добрич,Каварна,Каварна,"ПЗГ  Тимирязев"
Стара Загора,Казанлък,Бузовград,"ОУ  Васил Левски"
Стара Загора,Казанлък,Горно Черковище,"ОУ Св.Кл.Охридски"
Стара Загора,Казанлък,Енина,ОУ ЕНИНА
Стара Загора,Казанлък,Казанлък,"ПГ Акад. П. Стайнов"
Стара Загора,Казанлък,Казанлък,"ППМГ  Н. Обрешков"
Стара Загора,Казанлък,Казанлък,"ПХГ  Св.Св.Кирил и Методий Кк"
Стара Загора,Казанлък,Казанлък,"СУ  Екзарх Антим І"
Стара Загора,Казанлък,Казанлък,"ПГ  Ив.Хаджиенов , Казанлък"
Стара Загора,Казанлък,Казанлък,ПГ по трансп.и мениджмънт
Стара Загора,Казанлък,Казанлък,"ПГ по ЛПТ, Казанлък"
Стара Загора,Казанлък,Казанлък,"ОУ  КУЛАТА"
Стара Загора,Казанлък,Казанлък,"ОУ  Георги Кирков , Казанлък"
Стара Загора,Казанлък,Казанлък,"ОУ  Св. П. Хилендарски"
Стара Загора,Казанлък,Казанлък,"ОУ  МАТИ БОЛГАРИЯ"
Стара Загора,Казанлък,Казанлък,"ОУ  Чудомир"
Стара Загора,Казанлък,Казанлък,"ОУ Н.Й.Вапцаров"
Стара Загора,Казанлък,Казанлък,"ОУ  Антон Страшимиров"
Стара Загора,Казанлък,Казанлък,"НУПИД  Акад. Дечко Узунов"
Стара Загора,Казанлък,Копринка,"ОУ  Кирил и Методий"
Стара Загора,Казанлък,Крън,"ОУ  Св. Климент Охридски"
Стара Загора,Казанлък,Кънчево,"ОУ ,,Св. Св. Кирил и Методий"
Стара Загора,Казанлък,Овощник,"ОУ   Д-р Петър Берон"
Стара Загора,Казанлък,Ръжена,"ОбУ Св.Св.Кирил и Методий"
Стара Загора,Казанлък,Хаджидимитрово,ОУ Свети Паисий Хилендарски
Стара Загора,Казанлък,Шейново,"ОУ Д-р П.Берон"
Стара Загора,Казанлък,Шипка,"ОУ  Св. св. Кирил и Методий"
Силистра,Кайнарджа,Голеш,"ОУ  Васил Априлов"
Силистра,Кайнарджа,Кайнарджа,"ОУ  Черноризец Храбър"
Силистра,Кайнарджа,Средище,"ОУ  Цанко Церковски"
Силистра,Кайнарджа,Средище,"ПГ МСС  Никола Вапцаров"
Пловдив,Калояново,Дълго поле,"ОбУ Христо Ботев"
Пловдив,Калояново,Житница,"ОУ  Христо Смирненски"
Пловдив,Калояново,Калояново,"ОУ  Иван Вазов"
Пловдив,Калояново,Песнопой,"ОУ  Отец Паисий"
Пловдив,Калояново,Ръжево Конаре,"ОУ  Христо Ботев"
Бургас,Камено,Камено,"СУ  Христо Ботев"
Бургас,Камено,Кръстина,"НУ  Братя Миладинови"
Бургас,Камено,Русокастро,"ОУ   Иван Вазов"
Бургас,Камено,Трояново,"ОУ   Христо Ботев"
Шумен,Каолиново,Браничево,"ОбУ  Й. Йовков"
Шумен,Каолиново,Каолиново,"СУ  Георги Ст. Раковски"
Шумен,Каолиново,Климент,"ОУ  Г.Ст.Раковски"
Шумен,Каолиново,Лятно,"ОУ  Н. Й. Вапцаров"
Шумен,Каолиново,Пристое,"ОУ  Христо Смирненски"
Шумен,Каолиново,Тодор Икономово,"ОБУ Панайот Волов"
Пловдив,Карлово,Баня,"ОУ  Неофит Рилски"
Пловдив,Карлово,Ведраре,"ОУ  Св.св.Кирил и Методий"
Пловдив,Карлово,Иганово,"НУ  Васил Левски"
Пловдив,Карлово,Калофер,"СУ  Христо Ботев"
Пловдив,Карлово,Карлово,"СУ  Васил Левски"
Пловдив,Карлово,Карлово,"СУ  Христо Проданов"
Пловдив,Карлово,Карлово,"ОУ  Св.Св.Кирил и Методий"
Пловдив,Карлово,Карлово,"ОУ  Райно Попович"
Пловдив,Карлово,Карлово,"ПГЖПТ  Хр.Смирненски"
Пловдив,Карлово,Карлово,"ПГ Бр. Евл. и Хр.Г-ви"
Пловдив,Карлово,Клисура,ПГ по икономика
Пловдив,Карлово,Клисура,"ОУ  Христо Гр. Данов"
Пловдив,Карлово,Кърнаре,"ОУ  Васил Левски"
Пловдив,Карлово,Розино,"ОУ   Христо Г. Данов "
Пловдив,Карлово,Христо Даново,"ОУ Ген. Карцов"
Бургас,Карнобат,Екзарх Антимово,"ОУ Христо Ботев"
Бургас,Карнобат,Карнобат,"ОУ  Христо Смирненски"
Бургас,Карнобат,Карнобат,"ОУ  Петко Р. Славейков"
Бургас,Карнобат,Карнобат,"СУ  Св. Св. Кирил и Методий"
Бургас,Карнобат,Карнобат,"СУ  Христо Ботев"
Бургас,Карнобат,Карнобат,ПГССЛП
Бургас,Карнобат,Кликач,"ОУ Христо Ботев"
Шумен,Каспичан,Каспичан,"СУ  Панайот Волов"
Шумен,Каспичан,Каспичан,"Обединено училище  Христо Ботев"
Шумен,Каспичан,Марково,"ОбУ П.П.Славейков"
Шумен,Каспичан,Плиска,"ОбУ  Свети Паисий Хилендарски"
Кърджали,Кирково,Бенковски,"СУ  Н. Й. Вапцаров"
Кърджали,Кирково,Дрангово,"ОУ  Васил Левски"
Кърджали,Кирково,Кирково,"СУ  Отец Паисий"
Кърджали,Кирково,Старово,"ОУ   Устрем"
Кърджали,Кирково,Тихомир,"ОУ  Васил Левски"
Кърджали,Кирково,Фотиново,"ОУ  Христо Смирненски"
Кърджали,Кирково,Чакаларово,"ОУ  Иван Вазов"
Кърджали,Кирково,Чорбаджийско,"СУ   Христо Ботев "
Плевен,Кнежа,Бреница,"ОУ  Христо Ботев"
Плевен,Кнежа,Еница,"ОУ Васил Левски"
Плевен,Кнежа,Кнежа,"НУ  Кнежица"
Плевен,Кнежа,Кнежа,"ОУ Васил Левски"
Плевен,Кнежа,Кнежа,"ОУ   Отец Паисий"
Плевен,Кнежа,Кнежа,"СУ  Неофит Рилски"
Плевен,Кнежа,Кнежа,"ПГЗ Стефан Цанов"
Плевен,Кнежа,Кнежа,"ПГМЕТ  Хр.Смирненски"
Перник,Ковачевци,Калище,
Враца,Козлодуй,Бутан,"СУ  Св. св. Кирил и Методий"
Враца,Козлодуй,Гложене,"ОУ  Христо Ботев"
Враца,Козлодуй,Козлодуй,"НУ  Васил Левски"
Враца,Козлодуй,Козлодуй,"СУ  Христо Ботев"
Враца,Козлодуй,Козлодуй,"СУ  Св. св. Кирил и Методий"
Враца,Козлодуй,Козлодуй,"ПГЯЕ  Игор Курчатов"
Враца,Козлодуй,Хърлец,"ОУ  Васил Априлов"
София-област,Копривщица,Копривщица,"СУ  Любен Каравелов"
София-област,Костенец,Костенец,"СУ  Св. Климент Охридски"
София-област,Костенец,Костенец,"ПГ  Георги Сава Раковски"
София-област,Костенец,Костенец,"ОУ Константин Костенечки"
София-област,Костенец,Костенец,"ОУ  Св.св.Кирил и Методий"
София-област,Костенец,Момин проход,"ОУ  Хр. Смирненски"
София-област,Костинброд,Драговищица,"НУ Отец Паисий"
София-област,Костинброд,Костинброд,"2ОУ  Васил Левски"
София-област,Костинброд,Костинброд,"I ОУ  Васил Левски"
София-област,Костинброд,Костинброд,"СУ  Д-р Петър Берон"
София-област,Костинброд,Костинброд,"ПГВМСС  Св. Г. Победоносец"
София-област,Костинброд,Петърч,"ОУ  Отец Паисий"
Сливен,Котел,Градец,ОУ “Капитан Петър Пармаков“
Сливен,Котел,Кипилово,"ОУ  Св. св. Кирил и Методий"
Сливен,Котел,Котел,"СУ Г.С.Раковски  - Котел"
Сливен,Котел,Котел,"НУФИ ФИЛИП КУТЕВ"
Сливен,Котел,Мокрен,"ОУ  Христо Ботев"
Сливен,Котел,Пъдарево,"ОУ  Георги Раковски"
Сливен,Котел,Соколарци,"ОУ  Хаджи Димитър"
Сливен,Котел,Стрелци,"ОУ  Димитър Камбуров"
Сливен,Котел,Тича,"ОУ  Христо Ботев"
Сливен,Котел,Филаретово,"ОУ  Д-р Петър Берон"
Сливен,Котел,Ябланово,"ОУ  Н.Й.Вапцаров"
Кюстендил,Кочериново,Кочериново,"СУ  Хр. Ботев"
Благоевград,Кресна,Кресна,"СУ  Св.Паисий Хилендарски"
Враца,Криводол,Краводер,"ОбУ  Св. св. Кирил и Методий"
Враца,Криводол,Криводол,"СУ  Св.св. Кирил и Методий"
Враца,Криводол,Лесура,"ОУ  Васил Левски"
Враца,Криводол,Ракево,"ОУ  Васил Левски"
Пловдив,Кричим,Кричим,НУ В.Левски
Пловдив,Кричим,Кричим,"СУ  П. Р. Славейков"
Кърджали,Крумовград,Аврен,"ОУ  Михаил Христов"
Кърджали,Крумовград,Горна кула,"ОУ  Н. Й. Вапцаров"
Кърджали,Крумовград,Гулийка,"ОУ  Христо Ботев"
Кърджали,Крумовград,Егрек,"ДОУ  Васил Левски"
Кърджали,Крумовград,Звънарка,"НУ  Васил Левски"
Кърджали,Крумовград,Крумовград,"СУ  В. Левски"
Кърджали,Крумовград,Крумовград,ПГ по транспорт
Кърджали,Крумовград,Луличка,"ОУ  Васил Левски"
Кърджали,Крумовград,Подрумче,"ОУ  Никола Й. Вапцаров"
Кърджали,Крумовград,Поточница,"ОУ  Иван Вазов"
Кърджали,Крумовград,Странджево,"ОУ  Св. Св. Кирил и Методий"
Кърджали,Крумовград,Токачка,"ОУ  П. К. Яворов ."
Добрич,Крушари,Коритен,"ОУ  Васил Левски"
Добрич,Крушари,Крушари,"СУ  Христо Смирненски"
Добрич,Крушари,Лозенец,"ОУ   Отец Паисий "
Разград,Кубрат,Беловец,"ОУ  Васил Левски"
Разград,Кубрат,Бисерци,"ОУ  Н.Й.Вапцаров"
Разград,Кубрат,Кубрат,"СУ  Христо Ботев"
Разград,Кубрат,Кубрат,ПГ
Разград,Кубрат,Кубрат,"ОУ  Хр.Смирненски"
Разград,Кубрат,Севар,"ОУ  Н.Й.Вапцаров"
Разград,Кубрат,Сеслав,"ОУ  Св. Св. Кирил и Методий"
Разград,Кубрат,Юпер,"ОУ  Свети Климент"
Пловдив,Куклен,Куклен,"СУ  Отец Паисий"
Пловдив,Куклен,Куклен,ПГ по СС
Видин,Кула,Кула,"СУ  В. Левски"
Кърджали,Кърджали,Бойно,"ОУ  Хр.Ботев"
Кърджали,Кърджали,Глухар,"ОУ  Св. св. Кирил и Методий"
Кърджали,Кърджали,Енчец,"ОУ  Св. св. Кирил и Методий"
Кърджали,Кърджали,Конево,"ОУ  Гео Милев"
Кърджали,Кърджали,Костино,"ОУ  Иван Вазов"
Кърджали,Кърджали,Кърджали,"СУ  Вл. Д.-Майстора"
Кърджали,Кърджали,Кърджали,"СУ  Йордан Йовков"
Кърджали,Кърджали,Кърджали,"ОУ Св.Кл.Охридски"
Кърджали,Кърджали,Кърджали,"СУ  Отец Паисий"
Кърджали,Кърджали,Кърджали,"СУ  П. Р.Славейков"
Кърджали,Кърджали,Кърджали,"ЕГ  Христо Ботев"
Кърджали,Кърджали,Кърджали,"ПГИ  Алеко Константинов"
Кърджали,Кърджали,Кърджали,ПГ по туризъм
Кърджали,Кърджали,Кърджали,"ПГ  В. Левски"
Кърджали,Кърджали,Кърджали,"ПГОД   Евридика "
Кърджали,Кърджали,Кърджали,ПГЕЕ
Кърджали,Кърджали,Кърджали,ПГ по СГС
Кърджали,Кърджали,Кърджали,ПГС
Кърджали,Кърджали,Кърджали,"ОУ  Васил Левски"
Кърджали,Кърджали,Кърджали,"ОУ  Св. Св. Кирил и Методий"
Кърджали,Кърджали,Кърджали,"ОУ П.К.Яворов"
Кърджали,Кърджали,Миладиново,"ОУ  Христо Ботев"
Кърджали,Кърджали,Мост,"ОУ  Христо Смирненски"
Кърджали,Кърджали,Перперек,"ОУ  Паисий Хилендарски"
Кърджали,Кърджали,Рани лист,"ОУ   Н.Й.Вапцаров"
Кърджали,Кърджали,Стремци,"ОУ  Св. Св. Кирил и Методий"
Кърджали,Кърджали,Чифлик,"ОУ  Максим Горки"
Кърджали,Кърджали,Широко поле,"ОУ  Иван Вазов"
Кюстендил,Кюстендил,Кюстендил,"ПГСС  Св. Климент Охридски"
Кюстендил,Кюстендил,Кюстендил,"ОУ  Проф. Марин Дринов"
Кюстендил,Кюстендил,Кюстендил,"НУ   Св.Кл.Охридски"
Кюстендил,Кюстендил,Кюстендил,"ЕГ  Д-р Петър Берон"
Кюстендил,Кюстендил,Кюстендил,"ПМГ  Проф. Ем. Иванов"
Кюстендил,Кюстендил,Кюстендил,"ПТГ  Джон Атанасов"
Кюстендил,Кюстендил,Кюстендил,"ПГИМ  Йордан Захариев"
Кюстендил,Кюстендил,Кюстендил,"VІ ОУ  Св. П. Хилендарски"
Кюстендил,Кюстендил,Кюстендил,"ПГТ  Н.Й.Вапцаров"
Кюстендил,Кюстендил,Кюстендил,ПГЛП
Кюстендил,Кюстендил,Кюстендил,"ОУ  Св. св. Кирил и Методий"
Кюстендил,Кюстендил,Кюстендил,"СУ  В. Левски"
Кюстендил,Кюстендил,Раждавица,"НУ  Св. Св. Кирил и Методий"
Плевен,Левски,Асеновци,"ОУ  Христо Ботев"
Плевен,Левски,Българене,"ОУ  Христо Ботев"
Плевен,Левски,Левски,"ОУ  М.Горки"
Плевен,Левски,Левски,"СУ  Крум Попов"
Плевен,Левски,Левски,"ПГССТ  Никола Й. Вапцаров"
Плевен,Левски,Обнова,"ОУ Н.Рилски"
Пазарджик,Лесичово,Динката,"ОУ  Кочо Честеменски"
Пазарджик,Лесичово,Калугерово,Обединено училище Христо Ботев
Пазарджик,Лесичово,Церово,"ОУ  Христо Ботев"
Ловеч,Летница,Летница,"СУ  Бачо Киро"
Ловеч,Ловеч,Александрово,"ОУ  Св. Св. Кирил и Методий"
Ловеч,Ловеч,Ловеч,"ЧНУ  Свети Седмочисленици"
Ловеч,Ловеч,Ловеч,"ОУ  Васил Левски"
Ловеч,Ловеч,Ловеч,"ОУ  Христо Никифоров"
Ловеч,Ловеч,Ловеч,"ОУ  Св.Св. Кирил и Методий"
Ловеч,Ловеч,Ловеч,"СУ  Тодор Кирков"
Ловеч,Ловеч,Ловеч,"ОУ  Панайот Пипков"
Ловеч,Ловеч,Ловеч,"СУ  Св. Климент Охридски"
Ловеч,Ловеч,Ловеч,ППМГ
Ловеч,Ловеч,Ловеч,ПГМЕТ
Ловеч,Ловеч,Ловеч,"ПЕГ  Екзарх Йосиф I"
Ловеч,Ловеч,Ловеч,"НПГВМ  Проф. д-р Димитър Димов"
Ловеч,Ловеч,Ловеч,ПГИТУ
Ловеч,Ловеч,Ловеч,"ОУ  Проф. Д. Димов"
Ловеч,Ловеч,Ловеч,"СУ  Димитър Митев"
Ловеч,Ловеч,Малиново,"ОУ  Васил Левски"
Разград,Лозница,Веселина,"ОУ  Иван Вазов"
Разград,Лозница,Гороцвет,"ОУ  Хр. Ботев"
Разград,Лозница,Лозница,"СУ  Христо Ботев"
Разград,Лозница,Лозница,ПГ по ВМЗ
Разград,Лозница,Лозница,"НУ Васил Левски"
Разград,Лозница,Сейдол,"ОУ  Виделина"
Разград,Лозница,Трапище,"ОУ  Кирил и Методий"
Монтана,Лом,Замфир,"ОУ  Кирил и Методий"
Монтана,Лом,Ковачица,"ОУ  Св.Св.Кирил и Методий"
Монтана,Лом,Ковачица,"ПГ по СС  Дунавска земя"
Монтана,Лом,Лом,"ПГХЗ  Дм. Ив. Менделеев"
Монтана,Лом,Лом,"І ОУ  Никола Първанов"
Монтана,Лом,Лом,"II ОУ  К. Фотинов"
Монтана,Лом,Лом,"СУ  Отец Паисий"
Монтана,Лом,Лом,"ІV ОУ  Христо Ботев"
Монтана,Лом,Лом,"СУ  Д. Маринов"
Монтана,Лом,Лом,"ПГ  Найден Геров"
Монтана,Лом,Лом,ПГПТ
Монтана,Лом,Сталийска махала,"ОУ  Климент Охридски"
Ловеч,Луковит,Бежаново,"ОУ  Св. Св. Кирил и Методий"
Ловеч,Луковит,Дерманци,"ОбУ  Неофит Рилски"
Ловеч,Луковит,Луковит,"СУ  Алеко Константинов"
Ловеч,Луковит,Луковит,"ПГСС  Сергей Румянцев"
Ловеч,Луковит,Луковит,"НУ  Инж. Вълков"
Ловеч,Луковит,Румянцево,"ОУ  Христо Ботев"
Ловеч,Луковит,Торос,"ОУ  Васил Левски"
Пловдив,Лъки,Лъки,"СУ  Христо Ботев"
Хасково,Любимец,Любимец,"НУ  Захари Стоянов"
Хасково,Любимец,Любимец,"НУ  Христо Ботев"
Хасково,Любимец,Любимец,"СУ Желязко Терпешев"
